user_id,signup_date,country,channel_src,device_type,device_id_hash,kyc_score,risk_tier
6571,2024-02-20,PH,organic,android,1493837,0.883,low
6572,2024-02-08,VN,organic,ios,2613536,0.747,high
6573,2024-01-02,SG,referral,android,1535139,0.78,high
6574,2024-02-07,VN,ads,android,5308877,0.806,low
6575,2024-01-09,PH,referral,ios,7635658,0.852,low
6576,2024-01-26,SG,ads,web,3310356,0.72,low
6577,2024-01-03,SG,organic,android,8650006,0.603,low
6578,2024-01-06,SG,referral,ios,6468763,0.808,low
6579,2024-01-08,MY,organic,web,8606807,1.0,low
6580,2024-01-27,ID,ads,ios,4501587,0.612,medium
6581,2024-01-28,ID,organic,ios,5910586,0.731,low
6582,2024-01-22,PH,referral,android,3016462,0.692,medium
6583,2024-02-07,SG,social,ios,4530045,1.0,medium
6584,2024-02-13,ID,organic,android,9165680,0.606,low
6585,2024-02-13,PH,ads,ios,3855625,0.726,medium
6586,2024-02-04,VN,organic,ios,4675653,0.695,low
6587,2024-02-02,PH,organic,web,7708362,0.562,medium
6588,2024-01-30,SG,ads,ios,3495819,0.554,low
6589,2024-01-15,SG,social,android,8271014,0.835,low
6590,2024-01-30,SG,organic,ios,3498574,0.856,low
6591,2024-01-01,ID,organic,android,9450337,0.666,medium
6592,2024-02-27,SG,organic,ios,7191126,0.961,low
6593,2024-01-23,VN,ads,ios,9863402,0.412,medium
6594,2024-02-15,MY,organic,web,6124246,0.561,high
6595,2024-02-27,ID,organic,ios,7344737,0.626,medium
6596,2024-01-30,SG,organic,web,7152339,0.749,medium
6597,2024-02-21,ID,organic,android,2731197,0.682,medium
6598,2024-01-29,ID,organic,android,1254307,0.72,medium
6599,2024-01-08,MY,organic,ios,9659545,0.823,medium
6600,2024-01-02,SG,social,web,6365000,0.969,low
6601,2024-01-09,PH,organic,ios,2104123,0.87,low
6602,2024-02-26,SG,organic,ios,6469302,0.758,medium
6603,2024-01-29,SG,social,android,3513212,0.738,low
6604,2024-01-20,VN,organic,ios,4061587,0.915,low
6605,2024-01-27,SG,organic,android,8490877,1.0,low
6606,2024-01-16,SG,referral,android,5940734,0.846,medium
6607,2024-02-22,MY,organic,ios,5637176,0.676,low
6608,2024-02-29,ID,social,ios,6022272,0.789,medium
6609,2024-01-06,SG,organic,android,3198648,0.837,low
6610,2024-02-13,SG,organic,android,8055836,0.667,low
6611,2024-01-21,SG,ads,android,5714609,0.88,low
6612,2024-01-03,ID,ads,android,4597598,0.79,medium
6613,2024-02-25,SG,organic,android,7934125,0.925,low
6614,2024-01-04,PH,ads,android,6293909,0.603,low
6615,2024-01-13,PH,organic,ios,3463500,0.489,medium
6616,2024-01-02,SG,ads,ios,7924177,0.691,low
6617,2024-01-29,SG,ads,ios,5508844,0.754,medium
6618,2024-02-05,SG,organic,android,1906476,0.48,low
6619,2024-01-20,SG,organic,ios,3584643,0.659,medium
6620,2024-01-05,SG,organic,android,7428304,0.943,low
6621,2024-01-07,PH,referral,ios,4580723,0.83,low
6622,2024-02-26,SG,ads,ios,7340615,0.771,low
6623,2024-02-18,ID,ads,ios,2908043,0.592,medium
6624,2024-02-26,MY,social,android,9563795,0.938,low
6625,2024-02-01,PH,social,android,7367880,0.687,medium
6626,2024-02-02,SG,organic,android,3203744,0.764,high
6627,2024-02-17,SG,organic,web,3827325,0.811,low
6628,2024-02-06,VN,social,android,3919165,0.776,low
6629,2024-01-27,SG,organic,ios,5560938,0.974,low
6630,2024-01-18,MY,ads,web,4064177,0.836,low
6631,2024-01-30,MY,ads,android,8240927,0.801,low
6632,2024-01-04,ID,ads,ios,2765349,0.737,high
6633,2024-01-12,SG,referral,ios,2274345,0.815,low
6634,2024-02-14,SG,organic,android,1456362,0.719,medium
6635,2024-02-22,ID,ads,ios,6954522,0.778,low
6636,2024-01-07,ID,ads,android,9023366,0.699,medium
6637,2024-01-06,PH,ads,ios,3975105,0.675,medium
6638,2024-01-06,MY,referral,web,8301960,0.613,medium
6639,2024-02-17,VN,social,android,5392161,0.709,low
6640,2024-01-19,VN,organic,android,3551806,0.699,low
6641,2024-01-20,MY,referral,ios,7444543,1.0,medium
6642,2024-01-01,SG,ads,android,2029860,0.899,medium
6643,2024-02-28,ID,organic,web,9311869,0.73,low
6644,2024-01-27,MY,organic,ios,9863596,0.687,medium
6645,2024-02-17,ID,ads,android,5136215,0.842,low
6646,2024-02-12,SG,organic,ios,8926609,1.0,low
6647,2024-01-09,ID,referral,android,9100851,0.869,low
6648,2024-02-18,SG,ads,android,4979990,0.492,medium
6649,2024-02-03,SG,organic,android,1131653,0.879,low
6650,2024-02-06,PH,social,android,5996500,0.906,medium
6651,2024-01-13,ID,referral,ios,4788824,1.0,low
6652,2024-02-20,ID,organic,android,8195574,0.713,medium
6653,2024-02-25,ID,ads,android,8211739,0.771,high
6654,2024-01-25,ID,referral,ios,8392763,0.818,low
6655,2024-01-06,SG,ads,web,8303378,0.635,low
6656,2024-02-20,ID,ads,ios,8564136,0.622,medium
6657,2024-02-23,SG,ads,ios,4777511,0.81,low
6658,2024-01-31,MY,organic,android,6824520,0.519,high
6659,2024-02-04,SG,organic,ios,3568714,0.552,low
6660,2024-01-14,VN,referral,ios,6549748,0.872,medium
6661,2024-01-05,PH,organic,ios,5938893,0.825,low
6662,2024-02-26,ID,social,web,1401507,0.937,medium
6663,2024-01-29,SG,organic,ios,7719078,0.819,medium
6664,2024-01-17,ID,organic,android,7039140,0.752,medium
6665,2024-02-11,MY,ads,ios,7224171,0.943,low
6666,2024-01-02,MY,ads,ios,3098959,0.687,medium
6667,2024-01-05,MY,organic,ios,3255633,0.7,high
6668,2024-01-15,PH,referral,web,1322982,0.74,medium
6669,2024-01-28,ID,ads,android,1002506,0.818,low
6670,2024-01-23,MY,organic,web,7493479,0.74,low
6671,2024-01-12,ID,organic,android,8976176,0.527,medium
6672,2024-01-22,MY,organic,ios,4569256,0.71,medium
6673,2024-01-21,ID,ads,ios,7356426,0.745,high
6674,2024-02-01,PH,ads,android,4485978,0.767,low
6675,2024-02-03,SG,organic,android,8492246,0.683,medium
6676,2024-02-22,SG,social,android,8596938,0.826,low
6677,2024-02-18,SG,referral,ios,8842182,0.508,high
6678,2024-01-18,VN,ads,android,1751269,0.812,low
6679,2024-02-24,ID,ads,ios,9449168,1.0,low
6680,2024-02-01,ID,organic,android,1099589,0.659,medium
6681,2024-01-12,ID,ads,web,4175253,0.759,medium
6682,2024-01-21,ID,referral,ios,3620485,0.713,medium
6683,2024-02-14,PH,organic,ios,6937636,0.715,medium
6684,2024-02-19,VN,social,ios,3396033,0.596,high
6685,2024-01-23,PH,ads,android,6366794,1.0,medium
6686,2024-01-10,PH,social,android,9023471,0.808,low
6687,2024-01-12,SG,referral,web,2477238,0.649,low
6688,2024-01-07,SG,referral,web,8908905,0.632,low
6689,2024-02-11,ID,social,android,4932591,0.759,low
6690,2024-01-31,MY,organic,android,6379657,0.425,high
6691,2024-01-28,SG,ads,ios,4875317,0.908,low
6692,2024-02-10,MY,organic,web,2784829,0.673,medium
6693,2024-02-19,SG,referral,android,2717644,0.808,low
6694,2024-02-17,SG,social,ios,1400637,0.815,low
6695,2024-01-09,SG,organic,web,4374383,0.895,low
6696,2024-02-05,PH,referral,android,1882453,0.824,low
6697,2024-02-22,MY,ads,ios,4926427,0.861,low
6698,2024-02-16,ID,ads,android,5271154,0.903,low
6699,2024-01-20,PH,organic,ios,8197845,0.7,low
6700,2024-01-24,PH,organic,ios,7574062,1.0,low
6701,2024-02-23,ID,ads,ios,8724255,0.803,low
6702,2024-01-02,PH,referral,android,1227904,0.746,medium
6703,2024-02-01,SG,organic,ios,7454010,0.624,medium
6704,2024-01-07,ID,organic,ios,3470404,0.719,low
6705,2024-02-23,SG,ads,android,8246032,0.81,low
6706,2024-01-03,ID,ads,ios,9171237,0.764,low
6707,2024-01-02,ID,organic,android,1886250,1.0,medium
6708,2024-01-20,SG,social,android,5614008,0.692,medium
6709,2024-01-13,ID,ads,ios,6013138,0.852,low
6710,2024-01-30,MY,referral,ios,3486294,0.581,low
6711,2024-01-18,MY,referral,ios,3329338,1.0,low
6712,2024-01-22,SG,referral,android,2264260,0.571,high
6713,2024-02-03,SG,organic,android,4767788,1.0,medium
6714,2024-02-03,ID,organic,ios,7327362,0.73,low
6715,2024-02-26,PH,referral,ios,7327429,0.415,medium
6716,2024-01-29,PH,organic,ios,7980864,0.953,low
6717,2024-02-03,SG,ads,android,9522282,0.762,low
6718,2024-02-10,MY,organic,ios,6700873,0.682,low
6719,2024-01-11,ID,organic,android,4211528,0.846,low
6720,2024-02-10,VN,organic,android,3503859,0.85,low
6721,2024-02-21,SG,social,ios,6197342,0.812,low
6722,2024-01-20,ID,organic,android,4976087,0.92,low
6723,2024-01-11,ID,ads,web,1963873,0.788,low
6724,2024-01-21,SG,social,ios,4585230,0.847,medium
6725,2024-01-17,SG,ads,android,7142891,0.672,low
6726,2024-02-05,SG,ads,android,2575998,0.865,low
6727,2024-02-21,ID,referral,ios,3142564,0.672,low
6728,2024-02-05,MY,social,android,3527096,0.581,medium
6729,2024-01-08,MY,organic,ios,5719758,0.719,low
6730,2024-01-19,SG,organic,ios,8338827,0.709,low
6731,2024-02-11,PH,organic,android,3932277,0.889,low
6732,2024-01-20,ID,referral,web,2148458,0.532,medium
6733,2024-02-05,VN,social,ios,5779931,0.914,low
6734,2024-02-11,SG,ads,android,6523809,0.657,medium
6735,2024-01-20,PH,social,ios,7666729,0.38,high
6736,2024-02-08,VN,organic,android,1784540,0.569,medium
6737,2024-01-24,PH,ads,android,6574389,0.704,low
6738,2024-01-09,PH,ads,android,9147107,0.817,low
6739,2024-01-23,ID,ads,web,8358498,0.73,low
6740,2024-01-27,MY,social,android,9413590,0.569,high
6741,2024-01-01,ID,organic,ios,9516829,0.633,medium
6742,2024-02-23,ID,referral,web,8071206,0.571,high
6743,2024-02-01,VN,ads,ios,4697755,0.789,medium
6744,2024-01-03,SG,referral,android,7270800,0.736,medium
6745,2024-02-22,ID,organic,android,7806594,0.842,low
6746,2024-02-21,VN,social,android,7863628,0.484,high
6747,2024-01-01,SG,organic,android,3788692,0.67,medium
6748,2024-01-10,SG,referral,android,3916406,1.0,medium
6749,2024-01-22,SG,organic,android,4895700,0.846,low
6750,2024-01-31,PH,organic,android,8265545,0.706,low
6751,2024-02-13,PH,social,web,8523194,0.602,medium
6752,2024-01-26,SG,organic,ios,9631540,0.916,low
6753,2024-02-06,MY,social,ios,9086554,0.98,low
6754,2024-01-01,ID,ads,android,2027553,0.578,medium
6755,2024-02-09,MY,organic,ios,4383541,0.592,medium
6756,2024-02-24,MY,social,android,4643809,0.792,high
6757,2024-02-01,VN,social,ios,8224991,0.806,low
6758,2024-01-28,SG,organic,android,1231320,0.822,low
6759,2024-01-18,SG,organic,android,6609408,1.0,low
6760,2024-02-27,ID,referral,web,9042033,0.604,low
6761,2024-01-02,ID,organic,android,2678391,0.756,low
6762,2024-01-18,ID,social,ios,4075263,0.858,low
6763,2024-01-09,SG,ads,ios,6630460,0.857,low
6764,2024-02-21,SG,ads,android,6349020,0.653,low
6765,2024-01-29,VN,referral,web,5465022,0.659,high
6766,2024-02-25,SG,organic,android,3679537,0.681,low
6767,2024-02-09,ID,organic,android,1565456,1.0,low
6768,2024-02-03,PH,organic,android,3246177,0.603,high
6769,2024-02-01,SG,social,android,5924545,0.701,medium
6770,2024-01-13,SG,organic,android,3093905,0.866,low
6771,2024-02-03,ID,social,ios,9815730,0.587,medium
6772,2024-02-11,ID,organic,ios,2737336,0.789,medium
6773,2024-02-27,SG,organic,android,8019101,0.465,medium
6774,2024-02-02,MY,ads,android,3982024,0.779,low
6775,2024-02-26,SG,organic,ios,2808100,0.758,low
6776,2024-02-26,SG,ads,web,8395661,0.775,low
6777,2024-02-01,SG,ads,ios,2989650,0.62,medium
6778,2024-01-27,SG,organic,android,9669462,0.784,medium
6779,2024-01-09,ID,referral,android,3871178,0.744,medium
6780,2024-01-17,VN,organic,android,3802921,0.945,low
6781,2024-02-22,SG,organic,android,1161923,0.846,low
6782,2024-01-09,ID,organic,android,3964011,0.533,medium
6783,2024-01-24,ID,organic,android,1662605,0.625,low
6784,2024-02-11,MY,referral,android,2699944,0.658,medium
6785,2024-01-15,MY,referral,web,7473241,0.777,low
6786,2024-02-28,SG,referral,android,6687014,0.725,medium
6787,2024-02-08,MY,ads,android,5919847,0.724,low
6788,2024-01-02,SG,organic,ios,3027090,1.0,low
6789,2024-01-15,PH,referral,android,7264503,0.673,high
6790,2024-02-14,SG,social,ios,2421768,0.959,low
6791,2024-02-21,MY,organic,android,7438728,0.728,medium
6792,2024-02-25,MY,organic,android,2824236,0.423,medium
6793,2024-02-21,MY,referral,ios,1663003,0.779,medium
6794,2024-01-05,SG,social,android,6425993,0.918,low
6795,2024-02-13,MY,organic,android,9512865,0.845,medium
6796,2024-01-07,MY,ads,web,6573578,0.788,low
6797,2024-01-05,ID,referral,ios,9724202,0.754,medium
6798,2024-02-11,SG,referral,ios,8518966,0.676,low
6799,2024-01-29,SG,ads,android,1307253,0.884,low
6800,2024-02-08,SG,organic,android,9120140,0.685,low
6801,2024-02-21,PH,organic,ios,1610163,0.654,low
6802,2024-01-05,ID,referral,android,2822478,0.812,medium
6803,2024-02-01,MY,referral,web,8377190,0.705,low
6804,2024-02-20,MY,ads,ios,1731893,0.942,low
6805,2024-01-27,MY,ads,android,6472043,0.82,low
6806,2024-02-01,MY,referral,ios,3622567,0.633,low
6807,2024-01-30,MY,ads,web,9925439,0.578,high
6808,2024-02-24,ID,organic,android,1799958,0.664,medium
6809,2024-01-03,SG,organic,android,3222178,1.0,low
6810,2024-02-22,PH,organic,web,8578761,0.714,medium
6811,2024-02-18,VN,referral,ios,8159376,0.864,low
6812,2024-02-18,ID,ads,android,3556121,0.554,high
6813,2024-01-25,VN,referral,android,5722067,0.588,medium
6814,2024-01-31,VN,organic,android,1328682,0.722,low
6815,2024-01-23,ID,organic,android,5996649,1.0,low
6816,2024-01-16,MY,social,ios,8656823,0.556,medium
6817,2024-02-22,MY,ads,ios,2879993,0.656,low
6818,2024-01-31,SG,referral,ios,9401472,0.885,medium
6819,2024-02-13,SG,ads,web,6460673,0.989,low
6820,2024-01-07,ID,social,android,1426585,0.816,low
6821,2024-02-17,PH,ads,android,4696080,0.851,low
6822,2024-02-09,SG,organic,ios,2530153,0.615,low
6823,2024-02-29,PH,ads,android,2985588,0.552,medium
6824,2024-01-09,MY,organic,android,1742757,0.578,high
6825,2024-02-02,MY,ads,android,8533552,0.619,high
6826,2024-01-31,SG,ads,android,7003658,0.784,medium
6827,2024-02-02,ID,ads,ios,2927827,0.567,low
6828,2024-01-04,SG,ads,ios,1751914,0.788,medium
6829,2024-01-29,SG,referral,web,3702815,0.703,medium
6830,2024-01-18,SG,organic,android,3559044,0.666,medium
6831,2024-02-07,SG,ads,android,1781702,0.883,low
6832,2024-01-14,SG,social,web,2119034,0.606,low
6833,2024-01-27,ID,organic,android,7086033,0.965,low
6834,2024-02-07,ID,ads,android,7752203,0.875,low
6835,2024-01-04,SG,organic,android,3554850,0.601,low
6836,2024-02-17,PH,organic,ios,4561357,0.93,low
6837,2024-02-12,ID,organic,ios,9620951,0.584,medium
6838,2024-01-04,VN,social,web,4092956,0.944,low
6839,2024-01-04,MY,organic,android,7673702,0.8,medium
6840,2024-02-21,SG,social,ios,8557087,0.513,low
6841,2024-01-17,VN,referral,android,9110591,0.556,high
6842,2024-02-21,PH,social,ios,9717844,0.689,low
6843,2024-01-30,MY,organic,android,2767757,0.88,low
6844,2024-01-21,ID,organic,android,9558464,0.724,low
6845,2024-01-17,ID,referral,ios,6758007,0.721,medium
6846,2024-02-09,ID,referral,ios,3107880,0.756,medium
6847,2024-01-07,PH,ads,android,8918566,0.451,medium
6848,2024-01-25,ID,ads,android,4515369,0.874,low
6849,2024-01-21,SG,ads,web,9653643,0.951,low
6850,2024-01-10,SG,ads,android,5196743,0.868,low
6851,2024-01-22,SG,social,ios,6851924,0.686,low
6852,2024-02-01,SG,referral,ios,5315507,0.617,medium
6853,2024-02-10,ID,ads,android,9528405,0.588,high
6854,2024-01-06,PH,organic,android,5242032,0.58,high
6855,2024-02-22,SG,ads,ios,2328647,1.0,low
6856,2024-02-22,SG,referral,ios,8899073,0.738,low
6857,2024-02-11,SG,social,ios,3206009,0.886,low
6858,2024-02-25,ID,ads,ios,7750831,0.877,low
6859,2024-01-26,MY,organic,android,5185775,0.771,low
6860,2024-02-19,ID,social,web,7235429,0.61,low
6861,2024-02-13,VN,organic,ios,3855822,0.828,low
6862,2024-02-03,VN,social,android,3039571,0.588,high
6863,2024-01-11,PH,organic,android,9333978,0.84,low
6864,2024-02-03,PH,ads,android,2676130,0.594,medium
6865,2024-02-24,ID,organic,ios,1144759,0.685,medium
6866,2024-02-29,ID,ads,ios,4638012,0.684,low
6867,2024-01-27,ID,referral,ios,3853448,0.96,low
6868,2024-01-15,PH,referral,android,6346602,0.385,high
6869,2024-02-14,SG,organic,android,4147723,1.0,low
6870,2024-01-05,SG,organic,android,4225162,0.629,medium
6871,2024-01-10,SG,referral,android,7416799,0.731,low
6872,2024-02-03,MY,social,ios,7901608,0.812,low
6873,2024-02-29,MY,organic,ios,1016739,0.799,low
6874,2024-01-20,SG,referral,ios,2513692,0.877,low
6875,2024-01-27,ID,ads,ios,8649127,0.842,low
6876,2024-01-20,ID,social,ios,9062224,1.0,medium
6877,2024-01-27,PH,organic,web,9410038,0.86,high
6878,2024-01-01,SG,ads,web,4198991,0.732,low
6879,2024-02-05,SG,referral,android,8831866,0.667,medium
6880,2024-02-05,MY,referral,android,2340727,0.663,high
6881,2024-01-19,ID,referral,android,1973589,0.944,high
6882,2024-01-16,PH,organic,android,6396117,1.0,low
6883,2024-02-15,ID,referral,android,1456367,0.901,low
6884,2024-01-12,VN,referral,ios,2482540,0.275,medium
6885,2024-01-03,SG,organic,web,3325929,0.413,medium
6886,2024-01-03,ID,ads,android,1417857,0.749,low
6887,2024-02-22,VN,social,ios,2211196,0.725,medium
6888,2024-01-22,SG,organic,android,1119545,0.753,low
6889,2024-01-07,PH,organic,android,5526521,0.938,medium
6890,2024-02-22,SG,social,web,6303573,0.93,low
6891,2024-01-09,ID,ads,android,4691586,0.776,low
6892,2024-01-21,SG,referral,android,4423337,0.521,medium
6893,2024-01-02,ID,organic,ios,2725859,0.566,medium
6894,2024-02-10,PH,ads,android,8797673,0.76,low
6895,2024-02-11,SG,social,ios,8498559,0.813,high
6896,2024-02-15,SG,referral,ios,4869656,0.567,low
6897,2024-01-16,SG,ads,android,6402683,0.849,low
6898,2024-01-20,SG,social,android,9590969,0.487,medium
6899,2024-02-26,ID,social,android,6636673,0.351,high
6900,2024-02-19,VN,referral,android,5649157,0.619,low
6901,2024-01-03,SG,ads,ios,7150073,0.956,low
6902,2024-02-11,ID,ads,android,8216332,0.978,low
6903,2024-02-18,ID,referral,android,8783287,0.511,low
6904,2024-02-03,SG,social,android,2602357,0.522,low
6905,2024-02-08,SG,ads,android,7074355,0.864,low
6906,2024-01-01,MY,organic,ios,9060450,0.684,medium
6907,2024-01-02,MY,ads,ios,2196839,0.955,low
6908,2024-01-03,PH,organic,web,9773850,0.862,high
6909,2024-01-10,ID,organic,ios,4447896,0.887,low
6910,2024-02-29,MY,ads,ios,9096491,0.627,medium
6911,2024-02-08,PH,organic,ios,5694451,0.817,low
6912,2024-02-16,PH,organic,android,5235668,1.0,low
6913,2024-01-18,VN,organic,android,2666981,0.771,medium
6914,2024-02-26,SG,social,android,8168286,0.743,medium
6915,2024-01-12,VN,ads,web,9462148,0.685,medium
6916,2024-02-24,PH,ads,ios,9539514,0.51,high
6917,2024-01-02,PH,organic,ios,3270872,0.585,high
6918,2024-01-02,MY,organic,web,6867206,0.616,low
6919,2024-01-05,VN,ads,android,7948611,0.503,low
6920,2024-02-17,ID,social,android,9599073,0.518,medium
6921,2024-01-16,MY,ads,android,9564446,0.383,medium
6922,2024-01-28,MY,ads,ios,6627720,0.633,low
6923,2024-01-29,MY,referral,web,3473293,0.851,low
6924,2024-02-17,PH,social,ios,2639475,0.703,low
6925,2024-01-21,SG,organic,android,5100920,0.703,low
6926,2024-01-01,SG,ads,ios,6768913,0.865,medium
6927,2024-01-24,ID,organic,android,3239130,1.0,low
6928,2024-01-18,MY,ads,android,6653404,1.0,low
6929,2024-02-13,MY,organic,ios,8402446,0.772,low
6930,2024-02-15,PH,organic,web,6001620,0.708,low
6931,2024-01-06,PH,organic,ios,8157189,0.688,medium
6932,2024-02-17,ID,organic,android,3884954,0.839,low
6933,2024-01-05,SG,referral,ios,1324497,0.727,low
6934,2024-02-07,MY,ads,android,9879088,0.727,medium
6935,2024-01-24,PH,ads,android,1564297,0.737,low
6936,2024-01-19,MY,referral,android,3471597,0.609,low
6937,2024-01-29,PH,ads,android,7660450,0.4,low
6938,2024-01-19,VN,ads,android,7789914,0.65,low
6939,2024-02-17,ID,ads,web,6216836,0.969,low
6940,2024-02-28,MY,organic,web,6046565,0.962,low
6941,2024-02-18,ID,organic,ios,4811355,0.891,low
6942,2024-01-27,ID,organic,android,6105990,0.676,medium
6943,2024-01-31,SG,organic,ios,9005315,0.631,medium
6944,2024-01-27,SG,organic,ios,1440247,0.994,medium
6945,2024-02-17,SG,ads,android,8806152,0.588,low
6946,2024-02-03,MY,referral,android,1722562,0.756,medium
6947,2024-01-29,SG,social,android,7297619,1.0,low
6948,2024-01-25,ID,organic,android,1667412,0.769,high
6949,2024-01-23,ID,organic,android,2548628,0.706,low
6950,2024-02-03,ID,referral,web,1063869,0.924,low
6951,2024-02-11,PH,ads,ios,3336600,0.761,medium
6952,2024-01-26,ID,organic,android,1027646,0.779,medium
6953,2024-02-18,SG,social,ios,2404719,0.977,low
6954,2024-02-19,VN,ads,ios,4536323,0.368,medium
6955,2024-01-26,PH,ads,web,3306175,0.804,low
6956,2024-02-24,MY,organic,ios,5005679,0.635,high
6957,2024-01-11,PH,organic,ios,7958477,0.719,low
6958,2024-02-25,SG,organic,android,1164443,0.767,medium
6959,2024-01-18,PH,ads,ios,4002415,0.649,medium
6960,2024-02-03,SG,referral,android,4403551,0.784,low
6961,2024-01-18,ID,ads,web,3543543,0.808,low
6962,2024-01-27,SG,social,android,5815861,0.781,low
6963,2024-01-21,PH,ads,android,3240063,0.767,low
6964,2024-02-12,SG,ads,android,2974986,0.732,medium
6965,2024-01-05,SG,organic,web,1454269,0.735,high
6966,2024-02-20,SG,ads,ios,7380476,0.762,medium
6967,2024-02-24,MY,organic,android,3952107,0.609,low
